filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
"DSC09352.JPG,6422528,""{}"",11,0,""{""""name"""":""""rect"""",""""x"""":512,""""y"""":876,""""width"""":650,""""height"""":327}"",""{""""human"""":"""""""",""""animal"""":"""""""",""""obstacle"""":""""""""}"""
"DSC09380.JPG,6750208,""{}"",17,9,""{""""name"""":""""rect"""",""""x"""":2051,""""y"""":161,""""width"""":161,""""height"""":645}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09380.JPG,6750208,""{}"",17,10,""{""""name"""":""""rect"""",""""x"""":2300,""""y"""":636,""""width"""":488,""""height"""":318}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09380.JPG,6750208,""{}"",17,11,""{""""name"""":""""rect"""",""""x"""":4078,""""y"""":88,""""width"""":124,""""height"""":899}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09380.JPG,6750208,""{}"",17,12,""{""""name"""":""""rect"""",""""x"""":5369,""""y"""":37,""""width"""":207,""""height"""":1447}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09380.JPG,6750208,""{}"",17,13,""{""""name"""":""""rect"""",""""x"""":5069,""""y"""":69,""""width"""":69,""""height"""":811}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09380.JPG,6750208,""{}"",17,14,""{""""name"""":""""rect"""",""""x"""":3696,""""y"""":23,""""width"""":138,""""height"""":839}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09380.JPG,6750208,""{}"",17,15,""{""""name"""":""""rect"""",""""x"""":3512,""""y"""":198,""""width"""":152,""""height"""":535}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09380.JPG,6750208,""{}"",17,16,""{""""name"""":""""rect"""",""""x"""":3350,""""y"""":175,""""width"""":171,""""height"""":488}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09381.JPG,6750208,""{}"",19,0,""{""""name"""":""""rect"""",""""x"""":881,""""y"""":60,""""width"""":171,""""height"""":1230}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09381.JPG,6750208,""{}"",19,1,""{""""name"""":""""rect"""",""""x"""":97,""""y"""":1525,""""width"""":954,""""height"""":415}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09381.JPG,6750208,""{}"",19,2,""{""""name"""":""""rect"""",""""x"""":986,""""y"""":1332,""""width"""":484,""""height"""":323}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09381.JPG,6750208,""{}"",19,3,""{""""name"""":""""rect"""",""""x"""":1369,""""y"""":1171,""""width"""":548,""""height"""":332}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09381.JPG,6750208,""{}"",19,4,""{""""name"""":""""rect"""",""""x"""":1553,""""y"""":217,""""width"""":221,""""height"""":820}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09381.JPG,6750208,""{}"",19,5,""{""""name"""":""""rect"""",""""x"""":1963,""""y"""":880,""""width"""":484,""""height"""":152}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09381.JPG,6750208,""{}"",19,6,""{""""name"""":""""rect"""",""""x"""":2355,""""y"""":747,""""width"""":276,""""height"""":161}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09381.JPG,6750208,""{}"",19,7,""{""""name"""":""""rect"""",""""x"""":1922,""""y"""":203,""""width"""":147,""""height"""":700}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09381.JPG,6750208,""{}"",19,8,""{""""name"""":""""rect"""",""""x"""":2189,""""y"""":415,""""width"""":83,""""height"""":327}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09381.JPG,6750208,""{}"",19,9,""{""""name"""":""""rect"""",""""x"""":2447,""""y"""":263,""""width"""":249,""""height"""":479}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09381.JPG,6750208,""{}"",19,10,""{""""name"""":""""rect"""",""""x"""":3295,""""y"""":60,""""width"""":147,""""height"""":733}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09381.JPG,6750208,""{}"",19,11,""{""""name"""":""""rect"""",""""x"""":3456,""""y"""":203,""""width"""":161,""""height"""":636}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09381.JPG,6750208,""{}"",19,12,""{""""name"""":""""rect"""",""""x"""":3641,""""y"""":37,""""width"""":157,""""height"""":876}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09381.JPG,6750208,""{}"",19,13,""{""""name"""":""""rect"""",""""x"""":4101,""""y"""":106,""""width"""":152,""""height"""":949}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09381.JPG,6750208,""{}"",19,14,""{""""name"""":""""rect"""",""""x"""":5525,""""y"""":189,""""width"""":106,""""height"""":797}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09381.JPG,6750208,""{}"",19,15,""{""""name"""":""""rect"""",""""x"""":5018,""""y"""":138,""""width"""":152,""""height"""":788}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09381.JPG,6750208,""{}"",19,16,""{""""name"""":""""rect"""",""""x"""":4346,""""y"""":276,""""width"""":124,""""height"""":567}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09381.JPG,6750208,""{}"",19,17,""{""""name"""":""""rect"""",""""x"""":2977,""""y"""":1484,""""width"""":894,""""height"""":1410}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09381.JPG,6750208,""{}"",19,18,""{""""name"""":""""rect"""",""""x"""":2567,""""y"""":286,""""width"""":825,""""height"""":2415}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09397.JPG,6979584,""{}"",16,0,""{""""name"""":""""rect"""",""""x"""":1825,""""y"""":571,""""width"""":410,""""height"""":995}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09397.JPG,6979584,""{}"",16,1,""{""""name"""":""""rect"""",""""x"""":1548,""""y"""":493,""""width"""":124,""""height"""":212}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09397.JPG,6979584,""{}"",16,2,""{""""name"""":""""rect"""",""""x"""":1465,""""y"""":461,""""width"""":106,""""height"""":221}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09397.JPG,6979584,""{}"",16,3,""{""""name"""":""""rect"""",""""x"""":2290,""""y"""":1009,""""width"""":327,""""height"""":539}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09397.JPG,6979584,""{}"",16,4,""{""""name"""":""""rect"""",""""x"""":2240,""""y"""":166,""""width"""":134,""""height"""":636}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09397.JPG,6979584,""{}"",16,5,""{""""name"""":""""rect"""",""""x"""":2415,""""y"""":184,""""width"""":171,""""height"""":668}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09397.JPG,6979584,""{}"",16,6,""{""""name"""":""""rect"""",""""x"""":2627,""""y"""":166,""""width"""":1392,""""height"""":880}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09397.JPG,6979584,""{}"",16,7,""{""""name"""":""""rect"""",""""x"""":207,""""y"""":207,""""width"""":276,""""height"""":977}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09397.JPG,6979584,""{}"",16,8,""{""""name"""":""""rect"""",""""x"""":820,""""y"""":290,""""width"""":203,""""height"""":687}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09397.JPG,6979584,""{}"",16,9,""{""""name"""":""""rect"""",""""x"""":1069,""""y"""":332,""""width"""":134,""""height"""":452}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09397.JPG,6979584,""{}"",16,10,""{""""name"""":""""rect"""",""""x"""":1240,""""y"""":429,""""width"""":111,""""height"""":267}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09397.JPG,6979584,""{}"",16,11,""{""""name"""":""""rect"""",""""x"""":240,""""y"""":1000,""""width"""":797,""""height"""":438}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09397.JPG,6979584,""{}"",16,12,""{""""name"""":""""rect"""",""""x"""":55,""""y"""":1221,""""width"""":401,""""height"""":438}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09397.JPG,6979584,""{}"",16,13,""{""""name"""":""""rect"""",""""x"""":3954,""""y"""":60,""""width"""":774,""""height"""":1286}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09397.JPG,6979584,""{}"",16,14,""{""""name"""":""""rect"""",""""x"""":4862,""""y"""":240,""""width"""":797,""""height"""":1037}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09397.JPG,6979584,""{}"",16,15,""{""""name"""":""""rect"""",""""x"""":4853,""""y"""":815,""""width"""":1111,""""height"""":1410}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09398.JPG,6455296,""{}"",13,0,""{""""name"""":""""rect"""",""""x"""":2424,""""y"""":304,""""width"""":281,""""height"""":894}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09398.JPG,6455296,""{}"",13,1,""{""""name"""":""""rect"""",""""x"""":2783,""""y"""":599,""""width"""":1829,""""height"""":935}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09398.JPG,6455296,""{}"",13,2,""{""""name"""":""""rect"""",""""x"""":4700,""""y"""":475,""""width"""":866,""""height"""":1479}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09398.JPG,6455296,""{}"",13,3,""{""""name"""":""""rect"""",""""x"""":207,""""y"""":341,""""width"""":327,""""height"""":1267}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09398.JPG,6455296,""{}"",13,4,""{""""name"""":""""rect"""",""""x"""":972,""""y"""":134,""""width"""":290,""""height"""":1226}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09398.JPG,6455296,""{}"",13,5,""{""""name"""":""""rect"""",""""x"""":1267,""""y"""":516,""""width"""":226,""""height"""":733}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09398.JPG,6455296,""{}"",13,6,""{""""name"""":""""rect"""",""""x"""":1525,""""y"""":747,""""width"""":65,""""height"""":364}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09398.JPG,6455296,""{}"",13,7,""{""""name"""":""""rect"""",""""x"""":1604,""""y"""":829,""""width"""":46,""""height"""":212}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09398.JPG,6455296,""{}"",13,8,""{""""name"""":""""rect"""",""""x"""":1664,""""y"""":857,""""width"""":88,""""height"""":194}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09398.JPG,6455296,""{}"",13,9,""{""""name"""":""""rect"""",""""x"""":816,""""y"""":1364,""""width"""":456,""""height"""":235}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09398.JPG,6455296,""{}"",13,10,""{""""name"""":""""rect"""",""""x"""":87,""""y"""":1590,""""width"""":811,""""height"""":263}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09398.JPG,6455296,""{}"",13,11,""{""""name"""":""""rect"""",""""x"""":1820,""""y"""":908,""""width"""":78,""""height"""":194}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09398.JPG,6455296,""{}"",13,12,""{""""name"""":""""rect"""",""""x"""":1889,""""y"""":908,""""width"""":92,""""height"""":194}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09399.JPG,6717440,""{}"",14,0,""{""""name"""":""""rect"""",""""x"""":1811,""""y"""":783,""""width"""":134,""""height"""":272}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09399.JPG,6717440,""{}"",14,1,""{""""name"""":""""rect"""",""""x"""":1899,""""y"""":705,""""width"""":129,""""height"""":373}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09399.JPG,6717440,""{}"",14,2,""{""""name"""":""""rect"""",""""x"""":1986,""""y"""":816,""""width"""":212,""""height"""":544}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09399.JPG,6717440,""{}"",14,3,""{""""name"""":""""rect"""",""""x"""":903,""""y"""":129,""""width"""":226,""""height"""":1203}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09399.JPG,6717440,""{}"",14,4,""{""""name"""":""""rect"""",""""x"""":1300,""""y"""":369,""""width"""":203,""""height"""":728}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09399.JPG,6717440,""{}"",14,5,""{""""name"""":""""rect"""",""""x"""":1516,""""y"""":659,""""width"""":97,""""height"""":369}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09399.JPG,6717440,""{}"",14,6,""{""""name"""":""""rect"""",""""x"""":1599,""""y"""":682,""""width"""":111,""""height"""":276}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09399.JPG,6717440,""{}"",14,7,""{""""name"""":""""rect"""",""""x"""":2613,""""y"""":138,""""width"""":194,""""height"""":986}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09399.JPG,6717440,""{}"",14,8,""{""""name"""":""""rect"""",""""x"""":2894,""""y"""":465,""""width"""":2369,""""height"""":959}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09399.JPG,6717440,""{}"",14,9,""{""""name"""":""""rect"""",""""x"""":613,""""y"""":1309,""""width"""":465,""""height"""":253}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09399.JPG,6717440,""{}"",14,10,""{""""name"""":""""rect"""",""""x"""":97,""""y"""":1488,""""width"""":687,""""height"""":304}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09399.JPG,6717440,""{}"",14,11,""{""""name"""":""""rect"""",""""x"""":5848,""""y"""":535,""""width"""":115,""""height"""":1106}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09399.JPG,6717440,""{}"",14,12,""{""""name"""":""""rect"""",""""x"""":2198,""""y"""":590,""""width"""":124,""""height"""":378}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09399.JPG,6717440,""{}"",14,13,""{""""name"""":""""rect"""",""""x"""":2138,""""y"""":1097,""""width"""":157,""""height"""":244}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09400.JPG,6782976,""{}"",12,0,""{""""name"""":""""rect"""",""""x"""":1631,""""y"""":92,""""width"""":235,""""height"""":1115}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09400.JPG,6782976,""{}"",12,1,""{""""name"""":""""rect"""",""""x"""":1940,""""y"""":359,""""width"""":2843,""""height"""":1332}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09400.JPG,6782976,""{}"",12,2,""{""""name"""":""""rect"""",""""x"""":5608,""""y"""":359,""""width"""":355,""""height"""":1456}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09400.JPG,6782976,""{}"",12,3,""{""""name"""":""""rect"""",""""x"""":4857,""""y"""":751,""""width"""":866,""""height"""":203}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09400.JPG,6782976,""{}"",12,4,""{""""name"""":""""rect"""",""""x"""":1032,""""y"""":410,""""width"""":253,""""height"""":576}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09400.JPG,6782976,""{}"",12,5,""{""""name"""":""""rect"""",""""x"""":9,""""y"""":493,""""width"""":189,""""height"""":627}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09400.JPG,6782976,""{}"",12,6,""{""""name"""":""""rect"""",""""x"""":235,""""y"""":539,""""width"""":124,""""height"""":544}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09400.JPG,6782976,""{}"",12,7,""{""""name"""":""""rect"""",""""x"""":332,""""y"""":677,""""width"""":171,""""height"""":304}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09400.JPG,6782976,""{}"",12,8,""{""""name"""":""""rect"""",""""x"""":465,""""y"""":668,""""width"""":157,""""height"""":258}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09400.JPG,6782976,""{}"",12,9,""{""""name"""":""""rect"""",""""x"""":682,""""y"""":820,""""width"""":161,""""height"""":290}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09400.JPG,6782976,""{}"",12,10,""{""""name"""":""""rect"""",""""x"""":783,""""y"""":770,""""width"""":217,""""height"""":539}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09400.JPG,6782976,""{}"",12,11,""{""""name"""":""""rect"""",""""x"""":931,""""y"""":1092,""""width"""":180,""""height"""":161}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09401.JPG,7012352,""{}"",14,0,""{""""name"""":""""rect"""",""""x"""":1382,""""y"""":166,""""width"""":364,""""height"""":1138}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09401.JPG,7012352,""{}"",14,1,""{""""name"""":""""rect"""",""""x"""":1839,""""y"""":442,""""width"""":3479,""""height"""":1387}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09401.JPG,7012352,""{}"",14,2,""{""""name"""":""""rect"""",""""x"""":4926,""""y"""":853,""""width"""":986,""""height"""":295}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09401.JPG,7012352,""{}"",14,3,""{""""name"""":""""rect"""",""""x"""":912,""""y"""":415,""""width"""":286,""""height"""":677}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09401.JPG,7012352,""{}"",14,4,""{""""name"""":""""rect"""",""""x"""":5,""""y"""":668,""""width"""":157,""""height"""":484}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09401.JPG,7012352,""{}"",14,5,""{""""name"""":""""rect"""",""""x"""":198,""""y"""":728,""""width"""":124,""""height"""":369}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09401.JPG,7012352,""{}"",14,6,""{""""name"""":""""rect"""",""""x"""":263,""""y"""":733,""""width"""":147,""""height"""":300}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09401.JPG,7012352,""{}"",14,7,""{""""name"""":""""rect"""",""""x"""":378,""""y"""":765,""""width"""":74,""""height"""":212}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09401.JPG,7012352,""{}"",14,8,""{""""name"""":""""rect"""",""""x"""":470,""""y"""":728,""""width"""":97,""""height"""":217}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09401.JPG,7012352,""{}"",14,9,""{""""name"""":""""rect"""",""""x"""":498,""""y"""":922,""""width"""":161,""""height"""":359}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09401.JPG,7012352,""{}"",14,10,""{""""name"""":""""rect"""",""""x"""":599,""""y"""":862,""""width"""":147,""""height"""":387}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09401.JPG,7012352,""{}"",14,11,""{""""name"""":""""rect"""",""""x"""":843,""""y"""":885,""""width"""":194,""""height"""":433}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09401.JPG,7012352,""{}"",14,12,""{""""name"""":""""rect"""",""""x"""":788,""""y"""":1138,""""width"""":74,""""height"""":194}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09401.JPG,7012352,""{}"",14,13,""{""""name"""":""""rect"""",""""x"""":1253,""""y"""":705,""""width"""":92,""""height"""":373}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09402.JPG,7012352,""{}"",5,0,""{""""name"""":""""rect"""",""""x"""":636,""""y"""":78,""""width"""":359,""""height"""":1005}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09402.JPG,7012352,""{}"",5,1,""{""""name"""":""""rect"""",""""x"""":194,""""y"""":138,""""width"""":304,""""height"""":742}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09402.JPG,7012352,""{}"",5,2,""{""""name"""":""""rect"""",""""x"""":1194,""""y"""":46,""""width"""":4567,""""height"""":1899}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09402.JPG,7012352,""{}"",5,3,""{""""name"""":""""rect"""",""""x"""":4765,""""y"""":571,""""width"""":1129,""""height"""":230}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09402.JPG,7012352,""{}"",5,4,""{""""name"""":""""rect"""",""""x"""":14,""""y"""":834,""""width"""":97,""""height"""":171}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09403.JPG,7077888,""{}"",4,0,""{""""name"""":""""rect"""",""""x"""":198,""""y"""":488,""""width"""":286,""""height"""":825}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09403.JPG,7077888,""{}"",4,1,""{""""name"""":""""rect"""",""""x"""":32,""""y"""":539,""""width"""":115,""""height"""":419}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09403.JPG,7077888,""{}"",4,2,""{""""name"""":""""rect"""",""""x"""":784,""""y"""":41,""""width"""":5194,""""height"""":2682}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09403.JPG,7077888,""{}"",4,3,""{""""name"""":""""rect"""",""""x"""":4982,""""y"""":585,""""width"""":977,""""height"""":369}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09361.JPG,6946816,""{}"",4,0,""{""""name"""":""""rect"""",""""x"""":2055,""""y"""":0,""""width"""":702,""""height"""":898}"",""{""""препятствие"""":""""""""}"""
"DSC09361.JPG,6946816,""{}"",4,1,""{""""name"""":""""rect"""",""""x"""":2960,""""y"""":12,""""width"""":332,""""height"""":468}"",""{""""препятствие"""":""""""""}"""
"DSC09361.JPG,6946816,""{}"",4,2,""{""""name"""":""""rect"""",""""x"""":3803,""""y"""":6,""""width"""":215,""""height"""":634}"",""{""""препятствие"""":""""""""}"""
"DSC09361.JPG,6946816,""{}"",4,3,""{""""name"""":""""rect"""",""""x"""":5274,""""y"""":55,""""width"""":671,""""height"""":1274}"",""{""""препятствие"""":""""""""}"""
"DSC09362.JPG,7045120,""{}"",4,0,""{""""name"""":""""rect"""",""""x"""":1914,""""y"""":0,""""width"""":831,""""height"""":1071}"",""{""""препятствие"""":""""""""}"""
"DSC09362.JPG,7045120,""{}"",4,1,""{""""name"""":""""rect"""",""""x"""":2917,""""y"""":0,""""width"""":412,""""height"""":529}"",""{""""препятствие"""":""""""""}"""
"DSC09362.JPG,7045120,""{}"",4,2,""{""""name"""":""""rect"""",""""x"""":5255,""""y"""":55,""""width"""":658,""""height"""":1280}"",""{""""препятствие"""":""""""""}"""
"DSC09362.JPG,7045120,""{}"",4,3,""{""""name"""":""""rect"""",""""x"""":3809,""""y"""":12,""""width"""":222,""""height"""":640}"",""{""""препятствие"""":""""""""}"""
"DSC09363.JPG,7176192,""{}"",4,0,""{""""name"""":""""rect"""",""""x"""":1655,""""y"""":0,""""width"""":991,""""height"""":1292}"",""{""""препятствие"""":""""""""}"""
"DSC09363.JPG,7176192,""{}"",4,1,""{""""name"""":""""rect"""",""""x"""":2905,""""y"""":12,""""width"""":369,""""height"""":498}"",""{""""препятствие"""":""""""""}"""
"DSC09363.JPG,7176192,""{}"",4,2,""{""""name"""":""""rect"""",""""x"""":3772,""""y"""":31,""""width"""":197,""""height"""":640}"",""{""""препятствие"""":""""""""}"""
"DSC09363.JPG,7176192,""{}"",4,3,""{""""name"""":""""rect"""",""""x"""":5200,""""y"""":49,""""width"""":683,""""height"""":1292}"",""{""""препятствие"""":""""""""}"""
"DSC09458.JPG,6619136,""{}"",4,0,""{""""name"""":""""rect"""",""""x"""":4018,""""y"""":0,""""width"""":234,""""height"""":1674}"",""{""""препятствие"""":""""""""}"""
"DSC09458.JPG,6619136,""{}"",4,1,""{""""name"""":""""rect"""",""""x"""":2535,""""y"""":49,""""width"""":382,""""height"""":1686}"",""{""""препятствие"""":""""""""}"""
"DSC09458.JPG,6619136,""{}"",4,2,""{""""name"""":""""rect"""",""""x"""":628,""""y"""":12,""""width"""":1329,""""height"""":1674}"",""{""""препятствие"""":""""""""}"""
"DSC09458.JPG,6619136,""{}"",4,3,""{""""name"""":""""rect"""",""""x"""":258,""""y"""":74,""""width"""":185,""""height"""":1477}"",""{""""препятствие"""":""""""""}"""
"DSC09459.JPG,7143424,""{}"",5,0,""{""""name"""":""""rect"""",""""x"""":4345,""""y"""":80,""""width"""":283,""""height"""":1532}"",""{""""препятствие"""":""""""""}"""
"DSC09459.JPG,7143424,""{}"",5,1,""{""""name"""":""""rect"""",""""x"""":2708,""""y"""":154,""""width"""":431,""""height"""":1569}"",""{""""препятствие"""":""""""""}"""
"DSC09459.JPG,7143424,""{}"",5,2,""{""""name"""":""""rect"""",""""x"""":1785,""""y"""":228,""""width"""":240,""""height"""":1508}"",""{""""препятствие"""":""""""""}"""
"DSC09459.JPG,7143424,""{}"",5,3,""{""""name"""":""""rect"""",""""x"""":751,""""y"""":105,""""width"""":1083,""""height"""":1483}"",""{""""препятствие"""":""""""""}"""
"DSC09459.JPG,7143424,""{}"",5,4,""{""""name"""":""""rect"""",""""x"""":234,""""y"""":105,""""width"""":240,""""height"""":1458}"",""{""""препятствие"""":""""""""}"""
